"Klucz","KluczOpakZewn","KodKreskowy","OpisOpakowania","StatusOpak","IdRodzOpak","NrWersji","IdSesji","NrZlecenia","DataBrakowania","OstatniePrzyj","OstatnieWyd","IdGrupyDokKl","RokDokumentu"
"17921","\N","000000017921","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"17922","\N","000000017922","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"17923","\N","000000017923","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"17924","\N","000000017924","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"17592","\N","000000017592","\N","10","23","2","3021","\N","2016-12-31 00:00:00","\N","\N","156","2011"
"17593","\N","000000017593","\N","10","23","2","3021","\N","2016-12-31 00:00:00","\N","\N","156","2011"
"17594","\N","000000017594","\N","10","23","2","3021","\N","2016-12-31 00:00:00","\N","\N","156","2011"
"17595","\N","000000017595","\N","10","23","2","3021","\N","2016-12-31 00:00:00","\N","\N","156","2011"
"17596","\N","000000017596","\N","10","23","2","3021","\N","2016-12-31 00:00:00","\N","\N","156","2011"
"17597","\N","000000017597","\N","10","23","2","3021","\N","2016-12-31 00:00:00","\N","\N","156","2011"
"17598","\N","000000017598","\N","10","23","2","3021","\N","2016-12-31 00:00:00","\N","\N","156","2011"
"17599","\N","000000017599","\N","10","23","2","3021","\N","2016-12-31 00:00:00","\N","\N","156","2011"
"17600","\N","000000017600","\N","10","23","2","3021","\N","2016-12-31 00:00:00","\N","\N","156","2011"
"17601","\N","000000017601","\N","10","23","2","3021","\N","2016-12-31 00:00:00","\N","\N","156","2011"
"17602","\N","000000017602","\N","10","23","2","3021","\N","2016-12-31 00:00:00","\N","\N","156","2011"
"17603","\N","000000017603","\N","10","23","2","3021","\N","2016-12-31 00:00:00","\N","\N","156","2011"
"17604","\N","000000017604","\N","10","23","2","3021","\N","2016-12-31 00:00:00","\N","\N","156","2011"
"17605","\N","000000017605","\N","10","23","2","3021","\N","2016-12-31 00:00:00","\N","\N","156","2011"
"17606","\N","000000017606","\N","10","23","2","3021","\N","2016-12-31 00:00:00","\N","\N","156","2011"
"17607","\N","000000017607","\N","10","23","2","3021","\N","2016-12-31 00:00:00","\N","\N","156","2011"
"17608","\N","000000017608","\N","10","23","2","3021","\N","2016-12-31 00:00:00","\N","\N","156","2011"
"17609","\N","000000017609","\N","10","23","2","3021","\N","2015-12-31 00:00:00","\N","\N","156","2010"
"17610","\N","000000017610","\N","10","23","2","3021","\N","2015-12-31 00:00:00","\N","\N","156","2010"
"18881","\N","000000018881","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"18882","\N","000000018882","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"17611","\N","000000017611","\N","10","23","3","3021","\N","2016-12-31 00:00:00","\N","\N","156","2011"
"18883","\N","000000018883","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"17612","\N","000000017612","\N","10","23","4","3021","\N","2017-12-31 00:00:00","\N","\N","156","2012"
"17613","\N","000000017613","\N","10","23","2","3021","\N","2017-12-31 00:00:00","\N","\N","156","2012"
"17614","\N","000000017614","\N","10","23","2","3021","\N","2032-12-31 00:00:00","\N","\N","156","2012"
"17615","\N","000000017615","\N","10","23","2","3021","\N","2032-12-31 00:00:00","\N","\N","156","2012"
"17616","\N","000000017616","\N","10","23","2","3021","\N","2032-12-31 00:00:00","\N","\N","156","2012"
"17621","\N","000000017621","\N","10","23","2","3021","\N","2032-12-31 00:00:00","\N","\N","156","2012"
"17622","\N","000000017622","\N","10","23","2","3021","\N","2032-12-31 00:00:00","\N","\N","156","2012"
"17623","\N","000000017623","\N","10","23","2","3021","\N","2032-12-31 00:00:00","\N","\N","156","2012"
"17624","\N","000000017624","\N","10","23","2","3021","\N","2032-12-31 00:00:00","\N","\N","156","2012"
"17617","\N","000000017617","\N","10","23","2","3021","\N","2032-12-31 00:00:00","\N","\N","156","2012"
"17618","\N","000000017618","\N","10","23","2","3021","\N","2032-12-31 00:00:00","\N","\N","156","2012"
"17619","\N","000000017619","\N","10","23","2","3021","\N","2032-12-31 00:00:00","\N","\N","156","2012"
"17620","\N","000000017620","\N","10","23","2","3021","\N","2032-12-31 00:00:00","\N","\N","156","2012"
"17625","\N","000000017625","\N","10","23","2","3021","\N","2032-12-31 00:00:00","\N","\N","156","2012"
"17626","\N","000000017626","\N","10","23","2","3021","\N","2032-12-31 00:00:00","\N","\N","156","2012"
"17627","\N","000000017627","\N","10","23","2","3021","\N","2032-12-31 00:00:00","\N","\N","156","2012"
"17628","\N","000000017628","\N","10","23","2","3021","\N","2032-12-31 00:00:00","\N","\N","156","2012"
"17629","\N","000000017629","\N","10","23","2","3021","\N","2032-12-31 00:00:00","\N","\N","156","2012"
"17630","\N","000000017630","\N","10","23","2","3021","\N","2032-12-31 00:00:00","\N","\N","156","2012"
"17631","\N","000000017631","\N","10","23","2","3021","\N","2032-12-31 00:00:00","\N","\N","156","2012"
"17632","\N","000000017632","\N","10","23","2","3021","\N","2031-12-31 00:00:00","\N","\N","156","2011"
"17633","\N","000000017633","\N","10","23","2","3021","\N","2031-12-31 00:00:00","\N","\N","156","2011"
"17634","\N","000000017634","\N","10","23","2","3021","\N","2032-12-31 00:00:00","\N","\N","156","2012"
"17635","\N","000000017635","\N","10","23","2","3021","\N","2032-12-31 00:00:00","\N","\N","156","2012"
"17636","\N","000000017636","\N","10","23","2","3021","\N","2032-12-31 00:00:00","\N","\N","156","2012"
"18884","\N","000000018884","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"18885","\N","000000018885","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"17638","\N","000000017638","\N","10","23","3","3021","\N","2032-12-31 00:00:00","\N","\N","156","2012"
"17728","\N","000000017728","\N","10","23","3","3021","\N","2031-12-31 00:00:00","\N","\N","156","2011"
"17727","\N","000000017727","\N","10","23","2","3021","\N","2033-12-31 00:00:00","\N","\N","156","2013"
"17726","\N","000000017726","\N","10","23","2","3021","\N","2030-12-31 00:00:00","\N","\N","156","2010"
"17725","\N","000000017725","\N","10","23","2","3021","\N","2030-12-31 00:00:00","\N","\N","156","2010"
"18886","\N","000000018886","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"17724","\N","000000017724","\N","10","23","3","3021","\N","2031-12-31 00:00:00","\N","\N","156","2011"
"17723","\N","000000017723","\N","10","23","2","3021","\N","2031-12-31 00:00:00","\N","\N","156","2011"
"17722","\N","000000017722","\N","10","23","2","3021","\N","2032-12-31 00:00:00","\N","\N","156","2012"
"17721","\N","000000017721","\N","10","23","2","3021","\N","2033-12-31 00:00:00","\N","\N","156","2013"
"17720","\N","000000017720","\N","10","23","2","3021","\N","2031-12-31 00:00:00","\N","\N","156","2011"
"18887","\N","000000018887","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"17719","\N","000000017719","\N","10","23","3","3021","\N","2033-12-31 00:00:00","\N","\N","156","2013"
"17718","\N","000000017718","\N","10","23","2","3021","\N","2032-12-31 00:00:00","\N","\N","156","2012"
"17326","\N","000000017326","\N","10","23","2","3021","\N","2017-12-31 00:00:00","\N","\N","156","2012"
"17325","\N","000000017325","\N","10","23","2","3021","\N","2017-12-31 00:00:00","\N","\N","156","2012"
"17324","\N","000000017324","\N","10","23","2","3021","\N","2017-12-31 00:00:00","\N","\N","156","2012"
"17323","\N","000000017323","\N","10","23","2","3021","\N","2017-12-31 00:00:00","\N","\N","156","2012"
"17334","\N","000000017334","\N","10","23","2","3021","\N","2017-12-31 00:00:00","\N","\N","156","2012"
"17333","\N","000000017333","\N","10","23","2","3021","\N","2017-12-31 00:00:00","\N","\N","156","2012"
"17332","\N","000000017332","\N","10","23","2","3021","\N","2017-12-31 00:00:00","\N","\N","156","2012"
"17331","\N","000000017331","\N","10","23","2","3021","\N","2017-12-31 00:00:00","\N","\N","156","2012"
"17338","\N","000000017338","\N","10","23","2","3021","\N","2017-12-31 00:00:00","\N","\N","156","2012"
"18888","\N","000000018888","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"17337","\N","000000017337","\N","10","23","3","3021","\N","2016-12-31 00:00:00","\N","\N","156","2011"
"17336","\N","000000017336","\N","10","23","2","3021","\N","2016-12-31 00:00:00","\N","\N","156","2011"
"17335","\N","000000017335","\N","10","23","2","3021","\N","2017-12-31 00:00:00","\N","\N","156","2012"
"17330","\N","000000017330","\N","10","23","2","3021","\N","2017-12-31 00:00:00","\N","\N","156","2012"
"17329","\N","000000017329","\N","10","23","2","3021","\N","2017-12-31 00:00:00","\N","\N","156","2012"
"17328","\N","000000017328","\N","10","23","2","3021","\N","2017-12-31 00:00:00","\N","\N","156","2012"
"17327","\N","000000017327","\N","10","23","2","3021","\N","2017-12-31 00:00:00","\N","\N","156","2012"
"17303","\N","000000017303","\N","10","23","2","3021","\N","2017-12-31 00:00:00","\N","\N","156","2012"
"17302","\N","000000017302","\N","10","23","2","3021","\N","2017-12-31 00:00:00","\N","\N","156","2012"
"17301","\N","000000017301","\N","10","23","2","3021","\N","2017-12-31 00:00:00","\N","\N","156","2012"
"17299","\N","000000017299","\N","10","23","2","3021","\N","2017-12-31 00:00:00","\N","\N","156","2012"
"17290","\N","000000017290","\N","10","23","2","3021","\N","2017-12-31 00:00:00","\N","\N","156","2012"
"17289","\N","000000017289","\N","10","23","2","3021","\N","2017-12-31 00:00:00","\N","\N","156","2012"
"17288","\N","000000017288","\N","10","23","2","3021","\N","2017-12-31 00:00:00","\N","\N","156","2012"
"17287","\N","000000017287","\N","10","23","2","3021","\N","2017-12-31 00:00:00","\N","\N","156","2012"
"17318","\N","000000017318","\N","10","23","2","3021","\N","2017-12-31 00:00:00","\N","\N","156","2012"
"17317","\N","000000017317","\N","10","23","2","3021","\N","2017-12-31 00:00:00","\N","\N","156","2012"
"17316","\N","000000017316","\N","10","23","2","3021","\N","2017-12-31 00:00:00","\N","\N","156","2012"
"18889","\N","000000018889","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"18890","\N","000000018890","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"18891","\N","000000018891","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"18892","\N","000000018892","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"17315","\N","000000017315","\N","10","23","2","3021","\N","2017-12-31 00:00:00","\N","\N","156","2012"
"17298","\N","000000017298","\N","10","23","2","3021","\N","2017-12-31 00:00:00","\N","\N","156","2012"
"17297","\N","000000017297","\N","10","23","2","3021","\N","2017-12-31 00:00:00","\N","\N","156","2012"
"17296","\N","000000017296","\N","10","23","2","3021","\N","2017-12-31 00:00:00","\N","\N","156","2012"
"17295","\N","000000017295","\N","10","23","2","3021","\N","2017-12-31 00:00:00","\N","\N","156","2012"
"17307","\N","000000017307","\N","10","23","2","3021","\N","2017-12-31 00:00:00","\N","\N","156","2012"
"17306","\N","000000017306","\N","10","23","2","3021","\N","2017-12-31 00:00:00","\N","\N","156","2012"
"17305","\N","000000017305","\N","10","23","2","3021","\N","2017-12-31 00:00:00","\N","\N","156","2012"
"17304","\N","000000017304","\N","10","23","2","3021","\N","2017-12-31 00:00:00","\N","\N","156","2012"
"18992","\N","000000018992","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"17294","\N","000000017294","\N","10","23","2","3021","\N","2017-12-31 00:00:00","\N","\N","156","2012"
"17293","\N","000000017293","\N","10","23","2","3021","\N","2017-12-31 00:00:00","\N","\N","156","2012"
"17292","\N","000000017292","\N","10","23","2","3021","\N","2017-12-31 00:00:00","\N","\N","156","2012"
"17291","\N","000000017291","\N","10","23","2","3021","\N","2017-12-31 00:00:00","\N","\N","156","2012"
"17286","\N","000000017286","\N","10","23","2","3021","\N","2017-12-31 00:00:00","\N","\N","156","2012"
"18893","\N","000000018893","\N","0","\N","1","\N","\N","\N","\N","\N","\N","\N"
"17285","\N","000000017285","\N","10","23","3","3021","\N","2016-12-31 00:00:00","\N","\N","156","2011"
"17284","\N","000000017284","\N","10","23","2","3021","\N","2016-12-31 00:00:00","\N","\N","156","2011"
"17283","\N","000000017283","\N","10","23","2","3021","\N","2016-12-31 00:00:00","\N","\N","156","2011"
"17282","\N","000000017282","\N","10","23","2","3021","\N","2032-12-31 00:00:00","\N","\N","156","2012"
"17281","\N","000000017281","\N","10","23","2","3021","\N","2041-12-31 00:00:00","\N","\N","156","2011"
"17280","\N","000000017280","\N","10","23","2","3021","\N","2042-12-31 00:00:00","\N","\N","156","2012"
"17279","\N","000000017279","\N","10","23","2","3021","\N","2042-12-31 00:00:00","\N","\N","156","2012"
"17322","\N","000000017322","\N","10","23","2","3021","\N","2017-12-31 00:00:00","\N","\N","156","2012"
"17321","\N","000000017321","\N","10","23","2","3021","\N","2017-12-31 00:00:00","\N","\N","156","2012"
"17320","\N","000000017320","\N","10","23","2","3021","\N","2017-12-31 00:00:00","\N","\N","156","2012"
"17319","\N","000000017319","\N","10","23","2","3021","\N","2017-12-31 00:00:00","\N","\N","156","2012"
"17311","\N","000000017311","\N","10","23","2","3021","\N","2017-12-31 00:00:00","\N","\N","156","2012"
"17310","\N","000000017310","\N","10","23","2","3021","\N","2017-12-31 00:00:00","\N","\N","156","2012"
"17309","\N","000000017309","\N","10","23","2","3021","\N","2017-12-31 00:00:00","\N","\N","156","2012"
"17308","\N","000000017308","\N","10","23","2","3021","\N","2017-12-31 00:00:00","\N","\N","156","2012"
"17278","\N","000000017278","\N","10","23","2","3021","\N","2017-12-31 00:00:00","\N","\N","156","2012"
"17277","\N","000000017277","\N","10","23","2","3021","\N","2017-12-31 00:00:00","\N","\N","156","2012"
"17314","\N","000000017314","\N","10","23","2","3021","\N","2017-12-31 00:00:00","\N","\N","156","2012"
"17313","\N","000000017313","\N","10","23","2","3021","\N","2017-12-31 00:00:00","\N","\N","156","2012"
"17312","\N","000000017312","\N","10","23","2","3021","\N","2017-12-31 00:00:00","\N","\N","156","2012"
"16193","\N","000000016193","\N","10","23","2","3021","\N","2018-12-31 00:00:00","\N","\N","156","2013"
"16192","\N","000000016192","\N","10","23","2","3021","\N","2018-12-31 00:00:00","\N","\N","156","2013"
"16190","\N","000000016190","\N","10","23","2","3021","\N","2018-12-31 00:00:00","\N","\N","156","2013"
"16191","\N","000000016191","\N","10","23","2","3021","\N","2018-12-31 00:00:00","\N","\N","156","2013"
"16230","\N","000000016230","\N","10","23","2","3021","\N","2018-12-31 00:00:00","\N","\N","156","2013"
"16229","\N","000000016229","\N","10","23","2","3021","\N","2018-12-31 00:00:00","\N","\N","156","2013"
"16228","\N","000000016228","\N","10","23","2","3021","\N","2018-12-31 00:00:00","\N","\N","156","2013"
"16194","\N","000000016194","\N","10","23","2","3021","\N","2018-12-31 00:00:00","\N","\N","156","2013"
"16189","\N","000000016189","\N","10","23","2","3021","\N","2018-12-31 00:00:00","\N","\N","156","2013"
"16188","\N","000000016188","\N","10","23","2","3021","\N","2018-12-31 00:00:00","\N","\N","156","2013"
"16187","\N","000000016187","\N","10","23","2","3021","\N","2018-12-31 00:00:00","\N","\N","156","2013"
"16186","\N","000000016186","\N","10","23","2","3021","\N","2018-12-31 00:00:00","\N","\N","156","2013"
"16185","\N","000000016185","\N","10","23","2","3021","\N","2018-12-31 00:00:00","\N","\N","156","2013"
"16184","\N","000000016184","\N","10","23","2","3021","\N","2018-12-31 00:00:00","\N","\N","156","2013"
"16183","\N","000000016183","\N","10","23","2","3021","\N","2018-12-31 00:00:00","\N","\N","156","2013"
"16182","\N","000000016182","\N","10","23","2","3021","\N","2018-12-31 00:00:00","\N","\N","156","2013"
"16181","\N","000000016181","\N","10","23","2","3021","\N","2018-12-31 00:00:00","\N","\N","156","2013"
"16180","\N","000000016180","\N","10","23","2","3021","\N","2018-12-31 00:00:00","\N","\N","156","2013"
"16179","\N","000000016179","\N","10","23","2","3021","\N","2018-12-31 00:00:00","\N","\N","156","2013"
"16178","\N","000000016178","\N","10","23","2","3021","\N","2018-12-31 00:00:00","\N","\N","156","2013"
"16177","\N","000000016177","\N","10","23","2","3021","\N","2018-12-31 00:00:00","\N","\N","156","2013"
"16176","\N","000000016176","\N","10","23","2","3021","\N","2018-12-31 00:00:00","\N","\N","156","2013"
"16175","\N","000000016175","\N","10","23","2","3021","\N","2018-12-31 00:00:00","\N","\N","156","2013"
"16174","\N","000000016174","\N","10","23","2","3021","\N","2018-12-31 00:00:00","\N","\N","156","2013"
"16173","\N","000000016173","\N","10","23","2","3021","\N","2018-12-31 00:00:00","\N","\N","156","2013"
"16172","\N","000000016172","\N","10","23","2","3021","\N","2018-12-31 00:00:00","\N","\N","156","2013"
"16171","\N","000000016171","\N","10","23","2","3021","\N","2018-12-31 00:00:00","\N","\N","156","2013"
"16170","\N","000000016170","\N","10","23","2","3021","\N","2018-12-31 00:00:00","\N","\N","156","2013"
"16169","\N","000000016169","\N","10","23","2","3021","\N","2018-12-31 00:00:00","\N","\N","156","2013"
"16168","\N","000000016168","\N","10","23","2","3021","\N","2018-12-31 00:00:00","\N","\N","156","2013"
"16167","\N","000000016167","\N","10","23","2","3021","\N","2018-12-31 00:00:00","\N","\N","156","2013"
"16166","\N","000000016166","\N","10","23","2","3021","\N","2018-12-31 00:00:00","\N","\N","156","2013"
"16165","\N","000000016165","\N","10","23","2","3021","\N","2018-12-31 00:00:00","\N","\N","156","2013"
"16164","\N","000000016164","\N","10","23","2","3021","\N","2018-12-31 00:00:00","\N","\N","156","2013"
"16163","\N","000000016163","\N","10","23","2","3021","\N","2018-12-31 00:00:00","\N","\N","156","2013"
